comment,sentiment
我的严2呢，我的霍霍呢？[晕][晕],0
铛铛没了，我的乖儿子永远的离去了[泪][泪][泪][生病][生病],0
又要坐12个小时的飞机[泪][泪][泪]简直是煎熬！今晚就能见到咯[抱抱][抱抱][鼓掌][鼓掌][鼓掌][太开心][太开心],0
一不留神明星的脸全是一个结构，拜托弄点个性吧！王明星应该不长这样！现在不是都讲究核心竞争力吗？[抓狂],0
不敢相信[泪],0
你真的要看！[晕],0
每年都收到的祝福，知道在遥远的大洋彼岸有一家人幸福美满，也把爱带给他人。那些静美时光停留在岁月当中，也停留在我的青春里[可爱]愿生命停止了灵魂在前进的人，如秋叶般静美。顺道说好的贺卡呢[泪][泪],0
研表究明，汉字序顺并不定一影阅响读！事证实明了当你看这完句话之后才发字现都乱是的！[晕],0
中国式开发，除了毁灭，还能有什么！？西沙！默哀！[泪][泪],0
不管你删不删着我得转啊[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]扩散给我坚强可怜的帝都er，尼玛咱们的空气从后工业化以来急转直下啊。,0
杭州新城洲际酒店不但外面是个大圆球，里面也全是圆的。我要圆过敏了。[晕],0
5月8日到底是什么日子[怒]，先是交通队输入出现错误把我的车搞成违章。今天又发现，在淘宝上定的东西，快递显示我已签收。圆通啊，我的货在哪里呢？同一天居然发生两件如此奇怪的事情，我。。。无语。。。无奈。。。,0
回复:没关系，我联系她。,0
回复:你好，王同学！??,0
好?的啊[泪]我在这里:http://t.cn/zj94rz6,0
??黑成这样了！蹭了半天不见太多好转！[泪][泪],0
俺们去大串了88苏老师,0
[泪][蜡烛],0
快到回家过年时，安全第一,0
[泪]一路顺风~~~别忘了我滴明信片哇~~~要大家签名合体版的~,0
6070啊，精辟的总结！有了微博开始，我们就没缺过热点话题。,0
回复:[话筒]大家多注意天气变化，增添衣物！,0
呵呵，中国的安全部门不见得比米国差哦！[呵呵][神马][浮云],0
"葡萄,巨蜂的？？[晕][晕][晕]",0
李老湿突然突然很爱你！！！[泪][泪][泪][鼓掌][鼓掌][鼓掌][爱心传递],0
明儿又上班了[泪][泪],0
确实万万没想到呀印尼的菜还是比较合胃口滴！虾片啊虾片！花生酱啊花生酱！,0
眼泪哗哗...[泪][泪],0
我估计我得先到你那培训一下，这纯粹是为难我啊[泪],0
现在看很喜欢的打破了我的构图[心],0
苏州公交上一直播放一个首饰广告，坑爹的配音。不知道是在玩魅惑还是装死。。。[衰],0
[可?]去医院把大拇指拔了，2个月才能长出来新拇指。那个医生说不会痛，但是现在好痛啊。。。十指连心啊[笑哈哈]！骗人的医生！最重要的是拔个拇指花了我700元。。[衰],0
爱仔仔[泪][泪][泪],0
哇！你从哪找的？这还是我的彩妆作业，这才是真正的我啊！！！[泪],0
今天干吗呢？已经被两波人约了，还是想在家里宅着，懒的结果就是上周末没打扫卫生，这周末有的干了[泪]，算了，先睡觉吧[偷笑],0
忐忑神曲奏起。。。[晕][晕][晕],0
医院要逆天,0
我转两次能瘦20斤么！,0
我们也不想，因为出差，又不想把他寄养，所以才放在朋友家，结果他趁着人家收快递，开门的时候跑出去的[泪],0
？！,0
老大原谅我照片的拍摄效果吧。观众太热情，我挤不进去[泪]我在这里:http://t.cn/zHeMVl3,0
说的太感人了[泪],0
Vandenberg空军基地的AtlasV火箭发射连续三次推迟发射时间，真是不能忍啊！原计划8月2日凌晨零点四十分发射，害我在山头上等了一个多小时；今天上午官网放出消息，推迟到8月4好凌晨零点十分；刚过半天，又放出消息：14号之前别指望了。这次被玩的够呛啊[抓狂],0
什么时候让我见姐夫[抓狂]我好紧张啊。见着是他先说话还是我先说猜猜,0
严重同意[泪],0
土楼的民风好纯呀…,0
看的人心里真难受[泪],0
一夜都在和各种新款数码产品较劲，搞得很强迫症很纠结，连身体都异常不适，深夜忽然醒来，发现了这根被窝里的数据线[衰]#我的数码生活#http://t.cn/8FqOqCm,0
哈，我刚吞了两只仓鼠[衰],0
今天我该穿工作服的，工作服都比我今天这身啦里邋遢的衣服好。至少看上去很职业和精神，我今天眉毛都没有画看上去之没有精神，丑得哭!啷个见人，啷个约会嘛[泪][泪]我在:http://t.cn/zlzrmuI,0
一个比一个说的好呢[抓狂],0
你妹的肯德基~,0
2012的船票！船票！[泪],0
医生说我的手不可能回到正常的形态了……这样酸着痛着的时期大概要持续一年之久。虽然关节畸形，但是手指的功能正常，问题就不算很大~~~[泪]我的可爱的手指啊，就这样……以后打球都要悠着点了！！！可恶的小胖，见一次虐一次！！！,0
[泪],0
"手机突然不能发短信啦[抓狂],求助!",0
心碎了，[泪],0
[弱],0
#我爱黄金假日#这是幸福的吃货[嘻嘻]来自签到粉丝馋人分享[抓狂],0
《工资条例》因受改革既得利益集团的反对而夭折。这些年，与GDP高速增长形成鲜明对比的是劳动报酬占GDP比重持续下降，凸显了广大劳动人民报酬话语权缺失的结构性缺陷......而《工资条例》夭折，更将权力不属于广大劳动人民的现实坦露无遗[怒]人民微博-咔,0
我家花花宝贝发给我的，不能蛋腚[泪][泪]，保护措施一定要严密[怒]！！！不过我真心讨厌打伞，太讨厌了！！老爷儿们心思的糙女不想打伞啊！！[鄙视][抓狂][抓狂],0
回复:我当时真崩溃了，我去给我家球球买狗粮了，当时站在那里愣了1分钟。,0
[泪][泪][泪][泪][泪]不赖我！,0
[伤心]为什么,0
第一次有这么不舍的感觉，这一走就要半年不见了。。。missuDroopy~[泪],0
事实证明海里的东西真心毒[泪],0
?次??京?大?，?我又上微薄刷屏了[晕],0
传说中一年里飞机票最便宜的时刻来啦！！飞至杭州萧山机场，坐机场直达巴士至乌镇！北京飞杭州最低195元，武汉飞杭州最低115元，深圳飞杭州最低99元[泪]不能像梁朝伟飞至伦敦广场喂鸽子，那就打个飞的来乌镇坐船吧~另外，春节后无下限的客房优惠来了，不忍直视的节奏[右边亮了]http://t.cn/8FW9Mpu,0
为什么不是荷兰武汉日？[抓狂],0
这，真是。。。[泪][泪][泪],0
多年前，五一出游的时候，有个司机使掉包计，换100假钞给我那时候太嫩，被恐吓几句吓得什么也不敢说换到现在我肯定给他好看！,0
这种人应该绳之以法！国家多年强调普法，但是，可悲的是还有这么多的人不懂法。有些自以为是“大家”的人，居然也不能够了解国家的基本大法。可笑！,0
"亲,,十瓶老酸奶换一瓶,大观沃尔玛拒换,种种理由,什么大观沃家小票,必须都是在它家买的[晕][晕]小票早?了，而且有些在家乐福买的,这这这,不都是雪兰家的产品吗?可怜我拎着十个空瓶凌乱在超市中[泪][泪][泪]重啊[抓狂]我在这里:http://t.cn/z8LyxKS",0
我好想养一个干脆面君哦...哈哈哈...谁能告诉我哪儿有卖的？！？[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂],1
表示亲切慰问要不要找人给你送饭[馋嘴]送铺盖,0
和蚊子斗，其乐无穷！[抓狂][抓狂][抓狂],0
本来只想打电话问一下我的社保问题，因为问题出在精品的时候，结果人事的人差点没把我给噎死，人走茶凉就是这个意思吗？一直对精品感情很深，即使离开了还感觉自己是精品人，没想到这么没有人情味，太难过了[泪],0
口语老师我伤不起你呀，开始上课让我背IHaveadream的选段，上到一半又来和我说来一段儿关于梦想的英语相声，后半段又来告诉我们关于梦想的创意广告或者是小品，好不容易下课了，您又过来让我编一段rap。亲爱的老师，您究竟要我干嘛...[泪]不就是关于梦想么，那我现在明确的告诉您，我木有梦想！,0
人的烦恼不只12个字甘简单啊,0
[抓狂]从来不管什么式，好吃才是王道！,0
[晕][晕][威武],0
再别康桥[泪],0
谢谢华少的推荐，时隔两年，湖南广电的演播厅，可惜物是人非。怀念我们曾一起并肩的苦与乐，质疑和辉煌。[泪],0
7天没洗脸了[偷笑][偷笑][泪]最可怕是接下来7天依旧不能洗[泪],0
我老了！[泪],0
[衰],0
加油。。。我们永远爱你。。。,0
坚决支持！！那个贩婴的医生才判死缓[怒],0
这个月工资光买饭票了[泪],0
MJ喝死你们[怒骂],0
N多人建议我们把水池边的绿色水瓮摆成照片这样，插满鲜花。你觉得呢？鲜花的成本啊！[泪],0
[泪][泪][泪][j疯了][j疯了][j疯了]偶要泪奔啊...啊...啊...就差63个DB啊..偶已经倾其所有了啊..苍天啊..大地啊..大家怎么都那么富有啊...[哎呦熊泪奔][哎呦熊泪奔][哎呦熊泪奔],0
想知道Elsa女王那套冰雪皇袍实体是什么效果吗？网友神总（P）结（S）了8款华服！每一套都美得令人发指！！！！[抓狂][花心]转,0
带劲！给力！炫酷！停不下来[哈哈],1
已经求助专业摄影师了，可是颈椎一时半会儿是好不了了,0
[嘻嘻]其实有被虐倾向的人很愿意啦！,0
去年冬天新买的羽绒服现在居然穿不进去了，羽绒服啊亲！太打击我了[泪]连羽绒服都缩水了吗[生病][委屈][可怜][可怜][可怜][可怜][可怜][可怜],0
网编[衰]介个[悲伤],0
问世间情为何物只叫人肝肠寸断[伤心],0
[泪][晕][汗],0
[西瓜]急求租团结湖附近单间！要求干净人少安静空间大。有房源或者拼房的童鞋速度推荐啊，我就快睡大街了啊。求收留，求安慰~[泪]l另求小白凤4和IPAD2预订攻略！小女子谢过各路英雄豪杰了！[心],0
[泪][泪][泪]我也想做,0
你们人类太邪恶了[泪],0
买了个山寨手机，开机我就哭了……[泪],0
转发[怒骂],0
同感...,0
[衰]亲们要注意啦,0
我想到搬家之后的一个好处。随时向你们通报欠钱那人的动向。随时呼叫你们来讨帐！可又想到两个烦恼~满脸大包高谈阔论我逃不过了[泪]。。。。。,0
这书就是一看就吸引[嘻嘻],0
开始…减肥。[泪][泪][泪],0
确定不是用奥斯维辛站的照片P的？…,0
真够可爱的,0
[泪][泪],0
晚上去STARBUCKS寻一款杯子，服务员叫卖一种圣诞星享卡，抵不过热情，花了88元又买了张。付钱的时候我说其实我有卡，还是金卡。那男孩冲我甜美一笑，感谢您对星巴克的支持！瞬间，我又不争气被击垮了，帅锅，再点一杯太妃榛果拿铁。。。我恨！抵抗力差的后果就是，到现在都睁着眼，碎不着。。。恨[泪],0
市霸大要开了，有素伐？,0
?小?前通???，高奕已喝嗨了。[抓狂],0
航，是一首诗森，是一个人[心][心]就可以成长~,0
张二蛮，就给锅吃这个？？？老子恨你半个月！[衰][衰][衰]#芽菜肉末炒饭其实也不错了会想天天过年#,0
回复@??含777:一点儿东西都不能放！因为他们不放过一点儿东西[抓狂][抓狂][抓狂],0
这种人是怎么通过驾考获得驾照的。。。一句踩错油门，一条甚至可能几条生命就消失了，真想骂人。。。[怒],0
Salsa舞最大的魅力就是可以释放身体的热情，它可以让更多普通人享受那份畅快。[晕]不过，要到什么时候才能跳得象姣老师那么滴好哦,0
扶墙么。。。这货还看得聚精会神的。。。[抓狂],0
都想吃，就来呗[哈哈][哈哈][哈哈],1
呵呵，欢迎常来,1
[哈哈][哈哈][抓狂],1
meltingchocolate?[馋嘴]givemepower！[抓狂],0
一点儿不美[晕],0
逼得我要挟客户说走人[抓狂]竟然帮我搞定了甲方[偷笑],0
兽兽威武,1
。。你！！[抓狂],0
我和你一样！尤其在采访自己不熟悉的领域或类似世界500强老总之类商界名人前我会更紧张。本来就懂得不多，还要用英文采，生怕露怯[泪]。但每每在开始采访后，反倒觉得很轻松，很享受聊天的过程。而且之前功课做的越足，就会进入状态越快。,0
可以触摸的痛苦是什么？就是觉得肚子都饿扁了，一摸还是有一坨肉。。。[泪],0
这城市已无生存质量而言！大雾锁城！从三环到四环，就此可以推论，大中午的全城拥堵[怒]mydearmothercityhowcanIhelpyou!!,0
[爱你][右哼哼][左哼哼][衰][鄙视][怒骂][伤心][哈哈][怒][挖鼻屎][酷][握手][思考][失望][花心][做鬼脸][奥特曼][太开心][ok][来][吐][馋嘴][嘻嘻][亲亲],1
还好暂时脱离了重庆这个苦海[晕],0
[怒],0
不带这样打击嘲笑的！跟那些砸车的暴徒有啥区别？！[泪][泪][泪][泪][泪],0
擦[抓狂][抓狂][抓狂][抓狂],0
【#李若彤#19年后再扮“小龙女”】《来自1995的女神》......#时间都去哪儿了#........[悲伤][悲伤][悲伤][悲伤].........http://t.cn/8swbEsG,0
[笑哈哈]股市版航母Style，晓舰配诗[偷笑],1
[晕],0
回复:[嘻嘻]微信总是慢半拍。,0
图！,0
每天都是雷阵雨，持续一个多星期了，接下来几天还是，什么时候可以刷车[晕],0
周末又要来了，感觉好有盼头啊~~~睡饱饱后再去吃个早午餐，品种多，味道好，还有儿童游乐园，以及专门为萌娃们准备的mini小食物。魔术师、高跷小丑轮番出场，周末的第一餐可以从容地吃几个小时，上百种食物。可以这样过周末以前想都没想过，感觉自己好挫[泪],0
妞越来越叛逆！嘴巴越来越厉害！越来越淘！越来越不好管！总说“我就不听话”“我就不……”“怎么着”[怒][怒],0
